zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:12;https://twitter.com/CharlesUrbain/status/1384027122444824582;;post;5;3223;CharlesUrbain;3223;43.4;;;Ook in Nederland gaan overheid en banken aan tafel zitten om een schikking te treffen wanneer banken een misdaad plegen.   Witwasboete van €480 miljoen voor [ABN] Amro. https://t.co/qpxEWwH74L #FD #Banken;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:11;https://twitter.com/AYingyang2012/status/1384026798363537417;;post;;1335;AYingyang2012;1335;3.1;;;Ohhhhhh gaat dat zo Witwasboete van €480 miljoen voor [ABN] Amro  via @Telegraaf https://t.co/BSaMg5mZIr;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:10;https://twitter.com/RoelJanssen2go/status/1384026616523722752;;post;2;1290;RoelJanssen2go;1290;1.7;;;De staatsbank. De bank van ons allemaal. In 2008 gered met 30+ miljard belastinggeld.  [ABN] Amro schikt voor 480 miljoen euro in witwaszaak - https://t.co/gswjvFLFdl;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:10;https://twitter.com/BINederland/status/1384026486206701571;-;post;;8779;BINederland;8779;1.6;;;[ABN] Amro schikt voor bijna half miljard met Openbaar Ministerie om gebrekkige controle op witwassen https://t.co/F8JupICJOV;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:08;https://twitter.com/ossie0022/status/1384026135042740226;;post;;883;ossie0022;883;1.3;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak /via @NOS https://t.co/kxsR3wreax;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:07;https://twitter.com/guidorobben/status/1384025865927806980;-;post;2;160;guidorobben;160;1.2;;;Het zijn ook allemaal boeven! Nu @ABNAMRO en laatst al @ingnl.   Hopelijk wordt de top van die banken ook een goed aangepakt. [ABN] Amro schikt voor 480 miljoen euro in witwaszaak - https://t.co/dk6owFulcQ;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:07;https://twitter.com/FD_Nieuws/status/1384025814476357635;;post;5;114936;FD_Nieuws;114936;61.2;;;Witwasboete van €480 miljoen voor [ABN] Amro https://t.co/cYYBPlbWiO;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:07;https://twitter.com/betlem/status/1384025806368739333;;post;;3421;betlem;3421;2.1;;;Rammelende witwascontrole kost [ABN] €480 mln... https://t.co/lNEE4kOiCa;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:07;https://twitter.com/Chapiro/status/1384025774588502016;-;post;2;1882;Chapiro;1882;35.6;;;[ABN AMRO] schikt voor 480 miljoen euro met het Openbaar Ministerie omdat de bank tekortschoot bij het tegengaan van witwassen. “Hiermee sluiten we een pijnlijk en teleurstellend hoofdstuk af in de geschiedenis van [ABN AMRO]”, laat topman Robert https://t.co/QP4e9yzewE;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:06;https://twitter.com/RogerFinDag/status/1384025545499832325;;post;2;1931;RogerFinDag;1931;1.9;;;Witwasboete van €480 miljoen voor [ABN] Amro. https://t.co/EXiANEEgrx #FD #Banken;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:05;https://twitter.com/ElskeKevie25/status/1384025389958242313;;post;;2485;ElskeKevie25;2485;5.2;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak - https://t.co/AlCNb7TwVO;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:05;https://twitter.com/GertvanHarskamp/status/1384025373348810757;;post;;2196;GertvanHarskamp;2196;5.7;;;Witwasboete van €480 miljoen voor [ABN] Amro https://t.co/nQBeWNpCzP via @telegraaf;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:05;https://twitter.com/JoostHoedemaeck/status/1384025270819033088;;post;;519;JoostHoedemaeck;519;5.2;;;Eat the rich. --> [ABN] Amro schikt voor 480 miljoen euro in witwaszaak - https://t.co/KKJVhsn4Q8;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:04;https://twitter.com/TSimonts/status/1384025091986497536;+;post;4;7573;TSimonts;7573;7;;;"#ABNAMRO schikt met het Nederlandse OM ivm met het AML-witwasonderzoek. [ABN] betaalt €300m boete en €180m terug (een zeugma, jawel). Leidt tot ""bescheiden 1Q21 verlies"" (pluspunten zijn terugboekingen en vrijgave van bijzondere waardeverminderingen). Zo, opgeruimd staat netjes. https://t.co/ZQTJbxOER3";twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:04;https://twitter.com/peterdonk/status/1384025021488656387;;post;;2463;peterdonk;2463;0.9;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak | NOS https://t.co/zAKsWEWNof;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:03;https://twitter.com/AD_Economie/status/1384024934087761923;;post;;661;AD_Economie;661;3.7;;;[ABN AMRO] schikt met OM: 480 miljoen euro voor witwasperikelen https://t.co/r08yjabX7a;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:03;https://twitter.com/ProceD_nl/status/1384024905847431170;;post;;466;ProceD_nl;466;0.7;;;Witwasboete van €480 miljoen voor [ABN] Amro https://t.co/HasGBxmhYo;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:03;https://twitter.com/DeGelderlander/status/1384024897404301319;;post;;72346;DeGelderlander;72346;46.4;;;[ABN AMRO] schikt met OM: 480 miljoen euro voor witwasperikelen  https://t.co/PONWa85iS8;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:03;https://twitter.com/BartMos/status/1384024881717669895;;post;3;17136;BartMos;17136;48.8;;;Witwasboete van €480 miljoen voor [ABN] Amro  via @Telegraaf https://t.co/3KnPZ9ZglR;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:03;https://twitter.com/vittoriobusato/status/1384024882002894859;;post;;1157;vittoriobusato;1157;2.6;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak /via @NOS https://t.co/me7PIR1ZxY;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:03;https://twitter.com/iHans2m/status/1384024770400849926;;post;;245;iHans2m;245;1.3;;;[ABN AMRO] schikt voor honderden miljoenen om witwaskwesties https://t.co/LFr5LvnBFY;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:03;https://twitter.com/L_Zandbergen/status/1384024751677448196;;post;19;1055;L_Zandbergen;1055;1.8;;;Witwasboete van €480 miljoen voor [ABN] Amro. https://t.co/ho9fVxIFDw;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:03;https://twitter.com/drimble/status/1384024733721583622;;post;;723;drimble;723;0.6;;;[ABN AMRO] schikt witwasperikelen voor 480 miljoen euro met OM https://t.co/ijGsk6aLMW https://t.co/GZw2fJZi3E;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:03;https://twitter.com/ED_Economie/status/1384024725593071618;;post;;1188;ED_Economie;1188;0.7;;;[ABN AMRO] schikt met OM: 480 miljoen euro voor witwasperikelen https://t.co/vk6VqPmhuY;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:03;https://twitter.com/WBHoekstra/status/1384024719750357003;;post;302;51377;WBHoekstra;51377;621.1;;;[ABN AMRO] is ernstig tekortgeschoten bij het voorkomen van witwassen. De conclusies van @Het_OM zijn helder en zeer pijnlijk. @ABNAMRO erkent deze fouten en werkt verder aan verbetering. Ik ga in gesprek met de bank, @DNB_NL en NLFI over de gevolgen hiervan.;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:02;https://twitter.com/DePetSjaakk/status/1384024688330903557;;post;;805;DePetSjaakk;805;2.9;;;Witwasboete van €480 miljoen voor [ABN] Amro https://t.co/azDPme65t9 via @Telegraaf De bank?   De klanten van de bank/ de belastingbetaler die de bank overeind heeft gehouden .....;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:02;https://twitter.com/TomKreling/status/1384024592339988485;;post;2;4279;TomKreling;4279;19;;;Na ING nu een megaschikking voor [ABN] Amro. Bank betaalt justitie 480 miljoen euro wegens lakse controle op witwassen. https://t.co/ZDTqceaqiL;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:02;https://twitter.com/Wolfie8967/status/1384024480612163590;;post;4;218;Wolfie8967;218;1.8;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak /via @NOS hehe er is eindelijk een ei gelegd .... https://t.co/71vUAYnH2Q;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:01;https://twitter.com/sergiodeval/status/1384024415860518921;;post;;252;sergiodeval;252;0.5;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak /via @NOS https://t.co/1Gc63XYZ9R;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:01;https://twitter.com/_Bartotten_/status/1384024405785776131;;post;;1472;_Bartotten_;1472;2.4;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak - https://t.co/w1BgzlkNON;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:01;https://twitter.com/paulverloop/status/1384024392976322566;;post;;272;paulverloop;272;0.7;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak /via @NOS https://t.co/3SyUj5ZTm2;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:01;https://twitter.com/De_Stentor/status/1384024367198134272;;post;;21318;De_Stentor;21318;5.3;;;[ABN AMRO] schikt met OM: 480 miljoen euro voor witwasperikelen https://t.co/sGCPu2T7Ox;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:01;https://twitter.com/TigchMel/status/1384024317424373764;;post;;1752;TigchMel;1752;1.7;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak /via @NOS https://t.co/FDy7o6t6of;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:01;https://twitter.com/ronald_brok/status/1384024313473343495;;post;3;5913;ronald_brok;5913;101.1;;;[ABN] Amro schikt en de kleine spaarder betaald.   https://t.co/HC9u6H9fu9;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:01;https://twitter.com/NOS/status/1384024218371641347;-;post;119;1258114;NOS;1258114;3532.9;;;[ABN] Amro erkent fouten in witwasfraude en schikt voor 480 miljoen euro https://t.co/UXojMAJpUT;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:00;https://twitter.com/ConnieMaathuis/status/1384024137862062083;;post;2;1676;ConnieMaathuis;1676;2.8;;;Over money gesproken -> [ABN] Amro schikt voor 480 miljoen euro in witwaszaak https://t.co/2p2yqaNYdF;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:00;https://twitter.com/evawiessing/status/1384024044215816198;;post;2;7275;evawiessing;7275;4.2;;;NIEUWS  [ABN] Amro schikt voor 480 miljoen euro in witwaszaak, drie oud-bestuurders (Gerrit Zalm!) verdacht, strafrechtelijk onderzoek loopt nog. via @NOS https://t.co/6dtGSV4RDK;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 08:00;https://twitter.com/aiketsjer/status/1384024010405466114;;post;;344;aiketsjer;344;1.7;;;[#ABN] Amro mag ook weer schikken bij witwaszaak. Gaat de top dan nog voor de rechter??? NL is Klassenstaat https://t.co/om0c4JERNa;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:59;https://twitter.com/NUnl/status/1384023905325576196;;post;17;1574437;NUnl;1574437;1208.1;;;[ABN AMRO] schikt verdenkingen witwaskwesties voor 480 miljoen euro: https://t.co/sKBhfoZGJF;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:59;https://twitter.com/ABNAMRO/status/1384023887847911427;;post;144;76368;ABNAMRO;76368;7.6;;;In de periode 2014-2020 is [ABN AMRO] tekortgeschoten in het uitvoeren van haar rol als poortwachter met het oog op het bestrijden van witwassen. [ABN AMRO] heeft het transactieaanbod van het OM aanvaard. Lees er meer over op https://t.co/omQPLdFjD0 #abnamro;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:59;https://twitter.com/stockfriends/status/1384023722101641216;+;post;;154;stockfriends;154;1.1;;;#AEX #AMX Vestzak naar broekzak. Super dividend voor de Nederlandse overheid.  Witwasboete van €480 miljoen voor [ABN] Amro  via @Telegraaf https://t.co/9WGBChNRm1;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:58;https://twitter.com/nuzakelijk/status/1384023657492537356;;post;;17263;nuzakelijk;17263;2.5;;;[ABN AMRO] schikt verdenkingen witwaskwesties voor 480 miljoen euro https://t.co/J0o4HrANbO;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:58;https://twitter.com/amstelnews/status/1384023563221356547;;post;;51;amstelnews;51;0.6;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak - https://t.co/q3emvm5MRb;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:58;https://twitter.com/Neldi1956/status/1384023516413009921;;post;;68;Neldi1956;68;0.6;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak /via @NOS  Ach dan schik je gewoon #witwaszaak #abnamro . Hetzelfde deed #ing . #bah https://t.co/mDD4317W9R;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:57;https://twitter.com/VU_Criminologie/status/1384023285097058308;;post;;3445;VU_Criminologie;3445;2.9;;;"""[ABN] Amro schikt voor 480 miljoen euro met OM in witwaskwestie | Het Parool"" https://t.co/DFZMUSPhtn";twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:56;https://twitter.com/AdSeeb/status/1384023165815300102;;post;;317;AdSeeb;317;1.9;;;Kan de overheid toch weer de helft van de test nonsens #Fieldlab #Radio538 e.d. van betalen ... Of beter besteden aan fatsoenlijk toezicht financiële sector?  '[ABN] Amro schikt voor 480 miljoen euro in witwaszaak' - https://t.co/VQLdRlV2V5;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:56;https://twitter.com/BartMos/status/1384023159179857921;;post;6;17135;BartMos;17135;48.8;;;Het OM heeft voormalig [ABN AMRO]-bestuurders Gerrit Zalm, Joop Wijn en Chris Vogelzang aangemerkt als verdachten. Of zij vervolgd gaan worden is nog niet zeker.;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:56;https://twitter.com/Dushidee/status/1384023101030027270;-;post;;1281;Dushidee;1281;2.5;;;Witwasboete van €480 miljoen voor [ABN] Amro https://t.co/BmhLfC8KhS via @Telegraaf 😱;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:56;https://twitter.com/volkskrant/status/1384023062249545731;;post;5;784255;volkskrant;784255;663.1;;;[ABN] Amro moet 480 miljoen euro betalen aan het Openbaar Ministerie. Met die forse schikking ontloopt de staatsbank, waar criminelen dankzij lakse controles jarenlang vrij spel hadden, een pijnlijk proces https://t.co/JqxkAFzzdR;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:56;https://twitter.com/molenaarjeroen/status/1384023013373317120;;post;;457;molenaarjeroen;457;2.2;;;Sodeju. [ABN] schikt voor 480 mln met OM in witwasonderzoek. Maar wel drie ex-bestuurders als verdachte aangemerkt. #abn #witwassen @Quotenet;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:55;https://twitter.com/RSScockpit/status/1384022920389795844;;post;;142;RSScockpit;142;0.6;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak (https://t.co/EoE7MLCG0A) https://t.co/dPeN4C65TH  #justitie #abnamro #witwassentevoorkomen #robertswaak;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:54;https://twitter.com/EdRoodbeen/status/1384022619427512327;+;post;19;3656;EdRoodbeen;3656;17.6;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak. Wie zal dat betalen zoete, lieve Gerritje, wie zal dat betalen zoete, lieve klant? De klanten hoogstwaarschijnlijk. Wie anders?  Lachuh. https://t.co/xOV8tIabZc via @NOS https://t.co/Z3l2JnVIm8;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:53;https://twitter.com/parool/status/1384022360026599427;;post;8;365456;parool;365456;244.8;;;[ABN AMRO] schikt voor 480 miljoen euro met het Openbaar Ministerie omdat de bank tekortschoot bij het tegengaan van witwassen. https://t.co/NepVtNthfb;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:52;https://twitter.com/trouw/status/1384021963425738752;;post;5;157946;trouw;157946;248.5;;;[ABN] Amro schikt voor 480 miljoen euro met het Openbaar Ministerie omdat de bank tekortschoot bij het tegengaan van witwassen https://t.co/Fo2F5yCd2c;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:51;https://twitter.com/ossie0022/status/1384021920803262466;;post;;884;ossie0022;884;1.3;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak | NOS https://t.co/kxsR3wreax;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:48;https://twitter.com/blikopnieuwsnl/status/1384021076322045952;;post;;892;blikopnieuwsnl;892;0.6;;;[ABN AMRO] betaalt 480 miljoen euro vanwege ernstige tekortkomingen bij het bestrijden van witwassen https://t.co/Wo6QYmAoyt;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:47;https://twitter.com/NOS/status/1384020899423088646;;post;90;1258122;NOS;1258122;3532.9;;;[ABN] Amro schikt voor 480 miljoen euro in witwaszaak https://t.co/UXojMAJpUT;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:46;https://twitter.com/BNR/status/1384020503120138254;;post;468;122499;BNR;122499;136.5;;;Voor honderden miljoenen heeft [ABN AMRO] witwasverdenkingen afgekocht bij het OM. Drie oud bestuursleden worden nog wél verdacht van het overtreden van de wet. https://t.co/RYXeEgp9Xh;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:45;https://twitter.com/EdRoodbeen/status/1384020419288567816;;post;;3656;EdRoodbeen;3656;17.6;;;Witwasboete van €480 miljoen voor [ABN] Amro https://t.co/7uC7xXRpO0 via @telegraaf https://t.co/k9Kj54yxIB;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:39;https://twitter.com/BartMos/status/1384018705135247364;;post;31;17135;BartMos;17135;48.8;;;[ABN AMRO] treft schikking van €480 miljoen met Openbaar Ministerie in witwaszaak.;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:35;https://twitter.com/FP_OM/status/1384017740583735304;;post;60;3466;FP_OM;3466;0.7;;;[ABN AMRO] betaalt 480 miljoen vanwege ernstige tekortkomingen bij het bestrijden van witwassen. Het OM verwijt de bank jarenlange en structurele overtreding Wwft en schuldwitwassen. https://t.co/OUGY8estsJ;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-19 07:33;https://twitter.com/JMaasbach/status/1384017328216559616;;post;5;3046;JMaasbach;3046;2.3;;;[ABN AMRO] betaalt bijna half miljard euro boete, na witwasonderzoek. https://t.co/9W1E8hHhGt;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-18 17:07;https://twitter.com/Roodenb1Andries/status/1383799457070780421;;post;3;733;Roodenb1Andries;733;4.5;;;De banken rekenen 0,5% rente vanaf € 150.000 spaargeld ([ABN]). Volgens Hans Vijlbrief kun je 4,50% ontvangen zonder risico. Wanneer wordt deze staatssecretaris gearresteerd? https://t.co/OfalcpD79P;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-18 15:14;https://twitter.com/GurswinJuliana/status/1383770799253856261;;post;;3;GurswinJuliana;3;0.8;;;"@ING @INGBelgie @Politie @ABNAMRO @Marechaussee Patrick Huijbregtspolitie Roosendaal en zijn Belgische bejaarden familie zit bij Roselaar plein Roosendaal mijn bankprovicie ""[ABN]""circusgeld als baas te stelen met gestolen badge,mijn geld terug ""GC Juliana""  https://t.co/ratCIEQcrA";twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-18 14:36;https://twitter.com/vebncvb/status/1383761362526998541;;post;;629;vebncvb;629;0.6;;;VEB Nieuws Update. VEB stelt [ABN AMRO] aansprakelijk voor te late informatievoorziening rond witwasschandaal: https://t.co/WS47ShAg3Q;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-18 14:25;https://twitter.com/GevondenVermist/status/1383758602872053765;;post;;1560;GevondenVermist;1560;0.6;;;Rijbewijs, bankpassen-Rijbewijs, 2x bankpas. [ABN] Amro-https://t.co/KglS1e0LNA;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-18 13:02;https://twitter.com/lc_nl/status/1383737577459445762;;post;;59081;lc_nl;59081;28.4;;;Neo Matloga (Zuid-Afrika, 1993) heeft de tiende editie van de [ABN AMRO] Kunstprijs gewonnen. In 2019 had hij zijn eerste solotentoonstelling in het Fries Museum https://t.co/9OhnezHpZ3;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-18 11:45;https://twitter.com/leeuwarden/status/1383718206192250881;;post;;3554;leeuwarden;3554;1.8;;;Neo Matloga wint [ABN AMRO] Kunstprijs: LEEUWARDEN - Neo Matloga (Zuid-Afrika, 1993) heeft de tiende editie van de [ABN AMRO] Kunstprijs gewonnen. In 2019 had hij zijn eerste solotentoonstelling in het Fries Museum. https://t.co/JrHlqsmlZr https://t.co/tUk9vKoPK8;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-18 10:33;https://twitter.com/TeluguChegu/status/1383700075981856771;;post;2;68737;TeluguChegu;68737;3.1;;;[ABN] @abntelugutv terrorising against vaccination relating actor vivek's death to #COVID19Vaccine ....Kindly take stringent actions @AmitShah @drharshvardhan @KTRTRS https://t.co/OGTKB0EVPY;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-17 17:36;https://twitter.com/Michel2221970/status/1383444238642270215;;post;;109;Michel2221970;109;0.9;;;Het plan om starters op woningmarkt te helpen, door de overdrachtsbelasting te verlagen lijkt mislukt. In plaats daarvan profiteren vooral zittende eigenaren van de nieuwe regels zo stelt [ABN AMRO]. https://t.co/hzhP9UJJlf;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-17 13:55;https://twitter.com/FMRiniD/status/1383388550704422917;;post;4;4;FMRiniD;4;1.4;;;@ABNAMRO vandaag shockerende ervaring. Pas van schoonmoeder is geblokkeerd. Dus bellen en verifiëren. Geb. Datum, adres, postcode ok. Wie is uw zorgverzekeraar? Pardon, uw telecom provider? Mag [ABN] deze privé gegevens vragen en hoe komen ze aan de informatie om te verifiëren?;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-17 13:51;https://twitter.com/Roodenb1Andries/status/1383387757582557184;;post;2;733;Roodenb1Andries;733;4.6;;;Het stelen door banken neemt ongekende vormen aan. Als je bij de [ABN/AMRO] per jaar meer opneemt dan € 10.000 moet je 0,5% betalen over het opgenomen bedrag plus € 5 per transactie. Wanneer gaan deze lieden de gevangenis in? https://t.co/LvjAX9lQF2;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-17 13:47;https://twitter.com/RonPeppenster/status/1383386633479737346;-;post;8;16899;RonPeppenster;16899;26;;;Contant geld opnemen wordt steeds duurder, zie [#ABN-AMRO] tarief. https://t.co/3zDKHA7rMC;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-17 12:00;https://twitter.com/makelaarheinen/status/1383359638259703816;;post;;953;makelaarheinen;953;1.2;;;[ABN AMRO]: Starters profiteren amper van nieuwe regels woningmarkt https://t.co/NHJCcyr1oT https://t.co/SQU5DyJK5Y;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-17 11:52;https://twitter.com/smitenheinen/status/1383357587291209732;;post;;723;smitenheinen;723;0.6;;;[ABN AMRO]: Starters profiteren amper van nieuwe regels woningmarkt https://t.co/LC9eSIUkRd https://t.co/cnmxBetx5P;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-17 11:21;https://twitter.com/trends_be/status/1383349785839640578;;post;;9628;trends_be;9628;2.1;;;Door de krachten te bundelen met de onafhankelijke vermogensbeheerder Mercier Vanderlinden kan Van Lanschot in België bijna meespelen in de klasse van [ABN AMRO] Private Banking en Puilaetco. https://t.co/hK8D5Vo8KU;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-17 10:13;https://twitter.com/NLingelicht/status/1383332792805720064;;post;;5078;NLingelicht;5078;0.5;;;Bankgebouw [ABN-AMRO] Stationsweg in één keer ingestort tijdens sloop;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-17 10:00;https://twitter.com/merwinbisseling/status/1383329552043175936;;post;;1007;merwinbisseling;1007;1.4;;;De AEX op nieuwe recordstand, terwijl Europa nog in een recessie zit. Ralph Wessels van [ABN AMRO] rekent op goldilocks scenario https://t.co/JSc1pVhFOx @ralphsfocus @ABNAMRO;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-17 09:59;https://twitter.com/abmfn_bp5/status/1383329334023245830;;post;;130;abmfn_bp5;130;0.8;;;De AEX op nieuwe recordstand, terwijl Europa nog in een recessie zit. Ralph Wessels van [ABN AMRO] rekent op goldilocks scenario https://t.co/rEJxbkPez0;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-17 03:52;https://twitter.com/auteurjanjansen/status/1383236789192728586;;post;;4192;auteurjanjansen;4192;50;;;#Sports Sports: South African Cricketer AB De Villiers Personal Life Story | [ABN] Telugu: Sports: South African Cricketer AB De Villiers Personal Life Story | [ABN] Telugu For All Political and Latest News Updates Subscribe to #ABNTelugu ... https://t.co/ZqkOERinaW https://t.co/0tpKGOLjZB;twitter;
"""ABN AMRO Group"" OR ""ABN"" OR ""AB...";2021-04-17 00:27;https://twitter.com/BesteNieuws/status/1383185219465793540;;post;;6682;BesteNieuws;6682;1.4;;;[ABN] Amro zet Energie Bespaarcheck breed in: Wat begon als een pilot is nu een standaard onderdeel geworden van het duurzame servicepakket van [ABN] Amro: de Energie Bespaarcheck voor huiseigenaren. Een persoonlijk… https://t.co/8Nc8UTZ611 #guestposts #nederlandsnieuws #nederland https://t.co/hFZPJWNsgK;twitter;
